	Gewinn Gesamt	Kosten
4292	520278.8895058658	199082.11549413425
4293	526130.9815058657	199086.63749413425
4294	526287.7325058659	199091.16049413424
4295	528115.6455058658	199095.68249413423
4296	528274.3845058659	199100.20549413425
4297	497163.8495058658	199104.72749413425
4298	497318.6955058658	199109.25049413423
4299	722023.4715058657	199113.77249413423
4300	722224.6965058658	199118.29549413425
4301	498283.4845058658	199122.81849413423
4302	498435.6955058658	199127.34049413423
4303	559188.3965058657	199131.86349413425
4304	559356.2805058658	199136.38549413424
4305	523370.70650586573	199140.90849413423
4306	523520.51050586574	199145.43049413423
4307	530080.2655058657	199149.95349413424
4308	530234.3875058657	199154.47549413424
4309	455544.3055058658	199158.99849413423
4310	455683.46650586574	199163.52049413422
4311	453959.07950586575	199168.04349413424
4312	454100.25550586573	199172.56649413425
4313	512157.13050586573	199177.08849413425
4314	512303.2175058658	199181.61149413424
4315	380852.02350586577	199186.13349413424
4316	380967.8725058658	199190.65649413422
4317	472710.65550586575	199195.17849413425
4318	472841.37150586577	199199.70149413423
4319	470462.2525058657	199204.22349413423
4320	470596.46650586574	199208.74649413425
4321	421215.15050586575	199213.26849413424
4322	421340.2125058658	199217.79149413423
4323	148653.08250586578	199222.31449413425
4324	148707.18050586578	199226.83649413424
4325	454068.3845058658	199231.35949413423
4326	454190.79050586576	199235.88149413423
4327	452293.1935058658	199240.40449413424
4328	452416.91250586574	199244.92649413424
4329	317658.8045058658	199249.44949413423
4330	317750.95350586576	199253.97149413422
4331	432394.08450586576	199258.49449413424
4332	432512.8265058657	199263.01649413424
4333	504513.8285058657	199267.53949413425
4334	504651.8775058657	199272.06149413425
4335	478191.1735058658	199276.58449413424
4336	478323.8065058657	199281.10749413422
4337	451295.4365058657	199285.62949413425
4338	451421.04050586576	199290.15249413424
4339	461252.7125058658	199294.67449413423
4340	461378.9755058658	199299.19749413425
4341	740947.9925058659	199303.71949413425
4342	741140.9205058657	199308.24249413423
4343	457989.8285058657	199312.76449413423
4344	458118.1155058657	199317.28749413425
4345	501714.46450586576	199321.80949413424
4346	501849.2175058658	199326.33249413423
4347	480687.88050586573	199330.85549413424
4348	480829.5335058658	199335.37749413424
4349	468158.7125058658	199339.90049413423
4350	468284.80750586576	199344.42249413423
4351	382662.1055058657	199348.94549413424
4352	382769.5765058657	199353.46749413424
4353	528143.2845058658	199357.99049413425
4354	528282.4355058658	199362.51249413425
4355	495248.6915058657	199367.03549413424
4356	495381.49350586574	199371.55749413423
4357	362605.9145058657	199376.08049413425
4358	362704.96150586574	199380.60349413424
4359	481704.8275058658	199385.12549413423
4360	481831.54550586577	199389.64849413425
4361	490382.1055058657	199394.17049413425
4362	490511.4895058658	199398.69349413423
4363	628178.0495058657	199403.21549413423
4364	628339.7805058658	199407.73849413425
4365	612008.7085058657	199412.26049413424
4366	612167.8485058658	199416.78349413423
4367	556275.0815058658	199421.30549413423
4368	556422.5045058657	199425.82849413424
4369	696599.9835058658	199430.35049413424
4370	696776.5615058658	199434.87349413423
4371	488384.1225058658	199439.39649413424
4372	488514.9215058658	199443.91849413424
4373	461371.51550586574	199448.44149413425
4374	461498.9945058658	199452.96349413425
4375	436044.3775058657	199457.48649413424
4376	436167.4065058658	199462.00849413424
4377	553053.7065058658	199466.53149413422
4378	553197.3775058656	199471.05349413425
4379	619238.5325058657	199475.57649413423
4380	619395.3175058658	199480.09849413423
4381	534580.5935058657	199484.62149413425
4382	534720.4585058657	199489.14449413423
4383	526159.0505058658	199493.66649413423
4384	526294.8565058657	199498.18949413425
4385	490900.5585058658	199502.71149413424
4386	491032.67250586575	199507.23449413423
4387	465884.91250586574	199511.75649413423
4388	466015.9255058658	199516.27949413424
4389	481413.6935058658	199520.80149413424
4390	481540.33950586576	199525.32449413423
4391	560382.4605058657	199529.84649413422
4392	560529.1735058657	199534.36949413424
4393	494831.71150586574	199538.89249413423
4394	494963.31250586576	199543.41449413425
4395	517233.8035058658	199547.93749413424
4396	517368.81750586577	199552.45949413424
4397	567821.9695058658	199556.98249413422
4398	567974.4005058657	199561.50449413425
4399	630969.3325058657	199566.02749413424
4400	631129.9855058657	199570.54949413423
4401	675428.7735058658	199575.07249413425
4402	675602.2175058657	199579.59449413425
4403	606829.8285058658	199584.11749413423
4404	606985.1385058658	199588.63949413423
4405	607023.9775058657	199593.16249413425
4406	607197.8385058658	199597.68549413423
4407	557968.5005058658	199602.20749413423
4408	558120.7455058657	199606.73049413424
4409	573948.9095058658	199611.25249413424
4410	574103.2535058658	199615.77549413423
4411	669679.3845058659	199620.29749413423
4412	669852.9405058657	199624.82049413424
4413	670368.0275058658	199629.34249413424
4414	670546.5615058658	199633.86549413425
4415	556010.3005058658	199638.38749413425
4416	556156.9595058658	199642.91049413424
4417	579191.2265058658	199647.43349413422
4418	579341.7495058659	199651.95549413425
4419	602184.4635058658	199656.47849413424
4420	602339.0115058657	199661.00049413423
4421	575266.0045058657	199665.52349413425
4422	575428.6725058658	199670.04549413425
4423	580169.8975058657	199674.56849413423
4424	580328.1925058658	199679.09049413423
4425	590703.9735058658	199683.61349413425
4426	590863.5985058658	199688.13549413424
4427	594635.8195058657	199692.65849413423
4428	594792.3805058657	199697.18149413425
4429	615461.0645058658	199701.70349413424
4430	615630.2695058659	199706.22649413423
4431	652543.3005058658	199710.74849413423
4432	652717.3475058659	199715.27149413424
4433	606771.3155058657	199719.79349413424
4434	606946.0565058657	199724.31649413425
4435	573198.1275058656	199728.83849413425
4436	573353.3705058657	199733.36149413424
4437	601826.4385058659	199737.88349413424
4438	602000.1855058658	199742.40649413422
4439	599448.2585058657	199746.92849413425
4440	599622.7235058658	199751.45149413423
4441	568717.0065058658	199755.97449413425
4442	568873.1545058656	199760.49649413425
4443	550505.2955058657	199765.01949413423
4444	550660.6085058658	199769.54149413423
4445	605496.8775058656	199774.06449413425
4446	605685.5395058657	199778.58649413424
4447	681431.0535058659	199783.10949413423
4448	681618.9515058657	199787.63149413423
4449	541801.8825058658	199792.15449413424
4450	541950.3445058658	199796.67649413424
4451	593918.6615058659	199801.19949413423
4452	594092.6465058657	199805.72249413424
4453	638864.7835058658	199810.24449413424
4454	639040.4915058657	199814.76749413423
4455	556693.4705058658	199819.28949413425
4456	556855.1335058657	199823.81249413424
4457	530054.4465058658	199828.33449413424
4458	530221.4255058658	199832.85749413422
4459	591350.3935058657	199837.37949413425
4460	591518.5795058657	199841.90249413424
4461	705852.1555058658	199846.42449413423
4462	706042.9475058657	199850.94749413425
4463	598457.8025058657	199855.46949413425
4464	598640.8295058657	199859.99249413423
4465	638423.7845058658	199864.51549413425
4466	638603.8925058658	199869.03749413425
4467	633691.3735058657	199873.56049413423
4468	633872.6125058657	199878.08249413423
4469	680617.5895058657	199882.60549413424
4470	680797.1145058658	199887.12749413424
4471	542919.0935058657	199891.65049413423
4472	543072.4005058657	199896.17249413423
4473	652628.6635058657	199900.69549413424
4474	652818.3375058658	199905.21749413424
4475	722349.0885058658	199909.74049413425
4476	722560.7585058657	199914.26349413424
4477	622807.5915058658	199918.78549413424
4478	622983.0955058658	199923.30849413422
4479	620965.5465058659	199927.83049413425
4480	621155.5645058658	199932.35349413424
4481	742259.2015058657	199936.87549413423
4482	742483.9945058657	199941.39849413425
4483	591142.7765058659	199945.92049413425
4484	591316.2005058657	199950.44349413423
4485	505894.5785058657	199954.96549413423
4486	506052.1145058658	199959.48849413425
4487	622443.8135058659	199964.01149413423
4488	622612.8415058658	199968.53349413423
4489	632678.0765058657	199973.05649413425
4490	632864.6755058658	199977.57849413424
4491	518286.0465058658	199982.10149413423
4492	518453.26850586577	199986.62349413423
4493	537827.0635058659	199991.14649413424
4494	537993.7855058657	199995.66849413424
4495	614891.0135058658	200000.19149413425
4496	615092.7025058658	200004.71349413425
4497	565035.9155058658	200009.23649413424
4498	565225.3295058657	200013.75849413424
4499	771597.5135058658	200018.28149413422
4500	771836.3685058658	200022.80449413424
4501	573870.4885058657	200027.32649413423
4502	574037.6215058658	200031.84949413425
4503	638091.3525058657	200036.37149413425
4504	638281.2945058658	200040.89449413423
4505	533419.7655058657	200045.41649413423
4506	533578.5155058657	200049.93949413425
4507	618031.3405058659	200054.46149413424
4508	618237.9695058658	200058.98449413423
4509	640646.8745058659	200063.50649413423
4510	640858.6185058658	200068.02949413424
4511	660659.9785058657	200072.55249413423
4512	660876.4405058657	200077.07449413423
4513	670516.0625058657	200081.59749413424
4514	670727.2785058657	200086.11949413424
4515	600311.2465058658	200090.64249413423
4516	600489.4675058657	200095.16449413425
4517	645403.2965058659	200099.68749413424
4518	645600.4535058658	200104.20949413424
4519	571791.4515058657	200108.73249413422
4520	571966.3645058658	200113.25449413425
4521	534013.0065058658	200117.77749413424
4522	534191.5865058657	200122.30049413425
4523	592983.3325058657	200126.82249413425
4524	593173.0775058658	200131.34549413424
4525	499414.0385058658	200135.86749413423
4526	499579.4065058658	200140.39049413425
4527	574952.6395058658	200144.91249413425
4528	575127.9765058658	200149.43549413423
4529	548032.6015058658	200153.95749413423
4530	548195.5635058659	200158.48049413424
4531	727661.6985058659	200163.00249413424
4532	727865.1645058657	200167.52549413423
4533	499723.4635058657	200172.04749413423
4534	499894.6885058658	200176.57049413424
4535	556795.6265058657	200181.09349413423
4536	556987.0285058657	200185.61549413425
4537	667110.9235058657	200190.13849413424
4538	667324.9385058659	200194.66049413424
4539	540458.3345058658	200199.18349413422
4540	540635.1195058657	200203.70549413425
4541	544784.5165058658	200208.22849413424
4542	544967.0795058657	200212.75049413423
4543	580000.3025058657	200217.27349413425
4544	580172.2425058659	200221.79549413425
4545	735730.4945058657	200226.31849413423
4546	735952.6305058657	200230.84149413425
4547	532183.6145058658	200235.36349413425
4548	532362.4215058659	200239.88649413423
4549	539078.9275058657	200244.40849413423
4550	539256.0905058659	200248.93149413425
4551	652909.4205058657	200253.45349413424
4552	653112.6845058657	200257.97649413423
4553	544444.1905058657	200262.49849413423
4554	544638.0515058658	200267.02149413424
4555	515004.33150586573	200271.54349413424
4556	515188.7345058658	200276.06649413425
4557	624579.2665058658	200280.58949413424
4558	624783.6125058657	200285.11149413424
4559	677709.4125058658	200289.63449413422
4560	677896.8455058658	200294.15649413422
4561	563447.9915058657	200298.67949413424
4562	563610.6275058656	200303.20149413423
4563	721356.8635058657	200307.72449413425
4564	721566.0005058658	200312.24649413425
4565	778567.9525058658	200316.76949413423
4566	778794.4585058657	200321.29149413423
4567	556993.2955058657	200325.81449413425
4568	557185.9205058657	200330.33649413424
4569	583169.5495058657	200334.85949413423
4570	583349.5335058658	200339.38249413425
4571	551764.6075058659	200343.90449413424
4572	551930.2155058659	200348.42749413423
4573	733726.1595058658	200352.94949413423
4574	733951.5695058657	200357.47249413424
4575	663063.5535058659	200361.99449413424
4576	663263.7565058658	200366.51749413423
4577	552450.9335058657	200371.03949413425
4578	552642.5995058657	200375.56249413424
4579	631789.3275058658	200380.08449413424
4580	631996.9775058657	200384.60749413422
4581	551858.6755058658	200389.13049413424
4582	552034.6425058658	200393.65249413424
4583	621943.5135058658	200398.17549413425
4584	622137.3275058658	200402.69749413425
4585	553346.3555058658	200407.22049413424
4586	553514.9465058658	200411.74249413423
4587	677289.0795058657	200416.26549413425
4588	677498.0075058658	200420.78749413425
4589	591794.7405058658	200425.31049413423
4590	591997.6615058659	200429.83249413423
4591	543645.8815058658	200434.35549413424
4592	543817.8465058657	200438.87849413423
4593	597923.1395058658	200443.40049413423
4594	598112.6325058658	200447.92349413424
4595	530580.1945058657	200452.44549413424
4596	530756.7875058658	200456.96849413423
4597	550105.9195058658	200461.49049413425
4598	550279.6935058658	200466.01349413424
4599	659652.2345058657	200470.53549413424
4600	659846.6685058658	200475.05849413422
4601	656191.3935058657	200479.58049413425
4602	656401.3515058658	200484.10349413424
4603	532326.4055058658	200488.62549413423
4604	532507.3675058659	200493.14849413425
4605	571925.5825058657	200497.67149413424
4606	572109.8755058658	200502.19349413423
4607	550988.1255058658	200506.71649413425
4608	551157.4645058657	200511.23849413425
4609	509957.3355058658	200515.76149413423
4610	510117.6745058657	200520.28349413423
4611	663987.5725058657	200524.80649413425
4612	664185.9805058658	200529.32849413424
4613	701739.8555058658	200533.85149413423
4614	701949.6265058657	200538.37349413423
4615	749938.9615058657	200542.89649413424
4616	750147.5845058658	200547.41949413423
4617	559187.1525058658	200551.94149413425
4618	559372.9465058658	200556.46449413424
4619	498585.5015058658	200560.98649413424
4620	498755.66250586574	200565.50949413422
4621	592757.6315058658	200570.03149413422
4622	592945.2195058658	200574.55449413424
4623	493262.4145058657	200579.07649413423
4624	493422.1905058658	200583.59949413425
4625	463709.10150586575	200588.12149413425
4626	463855.89050586574	200592.64449413423
4627	601962.0945058658	200597.16749413425
4628	602141.1765058658	200601.68949413425
4629	622125.9595058658	200606.21249413423
4630	622304.8225058657	200610.73449413423
4631	650134.6995058658	200615.25749413425
4632	650314.0155058657	200619.77949413424
4633	502382.71450586576	200624.30249413423
4634	502533.7455058657	200628.82449413423
4635	665328.0915058658	200633.34749413424
4636	665510.9755058659	200637.86949413424
4637	544334.0015058657	200642.39249413423
4638	544476.0035058658	200646.91449413425
4639	598860.6055058658	200651.43749413424
4640	599040.4275058657	200655.96049413423
4641	612051.9595058658	200660.48249413422
4642	612240.4945058657	200665.00549413424
4643	604604.8255058657	200669.52749413424
4644	604786.4315058657	200674.05049413425
4645	561524.9705058658	200678.57249413425
4646	561678.9005058657	200683.09549413424
4647	664314.1865058658	200687.61749413423
4648	664478.4005058657	200692.14049413425
4649	736956.8475058659	200696.66249413425
4650	737154.0475058658	200701.18549413423
4651	725504.4825058659	200705.70849413425
4652	725695.5665058657	200710.23049413424
4653	551349.9815058657	200714.75349413423
4654	551494.5005058658	200719.27549413423
4655	550885.8675058659	200723.79849413424
4656	551033.6825058658	200728.32049413424
4657	666343.6625058658	200732.84349413423
4658	666524.1235058657	200737.36549413425
4659	564930.4155058658	200741.88849413424
4660	565079.3905058657	200746.41049413424
4661	653542.4375058657	200750.93349413422
4662	653706.9575058657	200755.45649413424
4663	663279.9245058657	200759.97849413424
4664	663457.8995058658	200764.50149413425
4665	525918.5065058658	200769.02349413425
4666	526057.4725058659	200773.54649413424
4667	723566.4575058657	200778.06849413423
4668	723758.6805058657	200782.59149413425
4669	535797.6435058657	200787.11349413425
4670	535941.1625058658	200791.63649413423
4671	723107.6565058657	200796.15849413423
4672	723291.1525058658	200800.68149413425
4673	534292.9835058658	200805.20349413424
4674	534434.1585058658	200809.72649413423
4675	538307.8695058657	200814.24949413424
4676	538451.2795058656	200818.77149413424
4677	538486.8735058657	200823.29449413423
4678	538632.6805058657	200827.81649413425
4679	511747.4875058658	200832.33949413424
4680	511881.67750586575	200836.86149413424
4681	474563.67950586573	200841.38449413422
4682	474685.84150586574	200845.90649413422
4683	614199.8155058657	200850.42949413424
4684	614351.7805058658	200854.95149413423
4685	562887.5915058658	200859.47449413425
4686	563039.0385058657	200863.99749413424
4687	362613.34650586575	200868.51949413423
4688	362713.3475058658	200873.04249413425
4689	377318.5535058658	200877.56449413425
4690	377413.2945058657	200882.08749413423
4691	504536.3325058658	200886.60949413423
4692	504662.3135058658	200891.13249413425
4693	484238.7355058657	200895.65449413424
4694	484357.0245058658	200900.17749413423
4695	404730.2445058658	200904.69949413423
4696	404830.5685058658	200909.22249413424
4697	477951.0005058657	200913.74549413423
4698	478069.00850586576	200918.26749413423
4699	649230.1205058657	200922.79049413424
4700	649385.5245058658	200927.31249413424
4701	478936.5775058658	200931.83549413423
4702	479052.6735058658	200936.35749413422
4703	481062.75350586575	200940.88049413424
4704	481182.65550586575	200945.40249413424
4705	614776.1975058657	200949.92549413425
4706	614926.4775058657	200954.44749413425
4707	674388.9005058657	200958.97049413424
4708	674552.7375058657	200963.49249413423
4709	491194.5995058658	200968.01549413425
4710	491319.2405058657	200972.53849413423
4711	462450.33150586573	200977.06049413423
4712	462568.9655058658	200981.58349413425
4713	563494.0305058658	200986.10549413424
4714	563636.0265058659	200990.62849413423
4715	423847.9255058658	200995.15049413423
4716	423954.2815058658	200999.67349413424
4717	531197.3195058657	201004.19549413424
4718	531330.0815058658	201008.71849413423
4719	629639.3165058657	201013.24049413425
4720	629786.3115058658	201017.76349413424
4721	550428.0505058658	201022.28649413423
4722	550557.1885058659	201026.80849413422
4723	544029.6605058657	201031.33149413424
4724	544157.4965058658	201035.85349413424
4725	554430.9595058658	201040.37649413425
4726	554563.0905058659	201044.89849413425
4727	700728.4215058659	201049.42149413424
4728	700891.0655058657	201053.94349413423
4729	589163.2315058657	201058.46649413425
4730	589302.6905058657	201062.98849413425
4731	686682.9505058657	201067.51149413423
4732	686841.7985058657	201072.03449413425
4733	771851.4885058657	201076.55649413425
4734	772029.9115058659	201081.07949413423
4735	667245.6055058658	201085.60149413423
4736	667402.0675058658	201090.12449413424
4737	555251.6635058657	201094.64649413424
4738	555387.1785058659	201099.16949413423
4739	489923.78750586574	201103.69149413425
4740	490047.39350586577	201108.21449413424
4741	536889.0635058659	201112.73649413424
4742	537019.1255058658	201117.25949413422
4743	665440.7725058657	201121.78149413422
4744	665597.6135058657	201126.30449413424
4745	708352.6765058658	201130.82749413425
4746	708517.5865058657	201135.34949413425
4747	577261.2395058658	201139.87249413424
4748	577397.4135058657	201144.39449413423
4749	591886.8615058658	201148.91749413425
4750	592024.5895058657	201153.43949413425
4751	526457.6965058658	201157.96249413423
4752	526590.9665058658	201162.48449413423
4753	525982.2775058658	201167.00749413425
4754	526113.7485058657	201171.52949413424
4755	626281.4365058658	201176.05249413423
4756	626425.7375058657	201180.57549413425
4757	592536.4115058659	201185.09749413424
4758	592675.0375058658	201189.62049413423
4759	555396.0975058659	201194.14249413423
4760	555525.5665058657	201198.66549413424
4761	615906.6105058657	201203.18749413424
4762	616051.5765058657	201207.71049413423
4763	696901.6555058658	201212.23249413422
4764	697065.2615058657	201216.75549413424
4765	691452.7935058658	201221.27749413424
4766	691616.9465058658	201225.80049413425
4767	618186.7995058657	201230.32349413424
4768	618337.2875058658	201234.84549413424
4769	646139.9985058657	201239.36849413425
4770	646305.4645058657	201243.89049413425
4771	610190.6375058657	201248.41349413423
4772	610348.5845058658	201252.93549413423
4773	624898.1465058657	201257.45849413425
4774	625046.5445058658	201261.98049413424
4775	666266.1805058657	201266.50349413423
4776	666423.8595058657	201271.02549413423
4777	800895.7165058658	201275.54849413424
4778	801079.4355058658	201280.07049413424
4779	713821.2205058658	201284.59349413423
4780	713988.0705058658	201289.11649413424
4781	589678.9275058657	201293.63849413424
4782	589818.9045058656	201298.16149413423
4783	637492.0885058658	201302.68349413422
4784	637646.9315058657	201307.20649413424
4785	630276.3675058659	201311.72849413424
4786	630426.9955058657	201316.25149413425
4787	649508.3785058658	201320.77349413425
4788	649662.8065058657	201325.29649413424
4789	670215.4855058657	201329.81849413423
4790	670379.2675058658	201334.34149413425
4791	693185.0315058657	201338.86449413424
4792	693354.3445058658	201343.38649413423
4793	664656.6855058658	201347.90949413425
4794	664819.6885058659	201352.43149413425
4795	700358.4505058657	201356.95449413423
4796	700521.7395058658	201361.47649413423
4797	682623.6135058657	201365.99949413424
4798	682798.5805058659	201370.52149413424
4799	656869.9425058658	201375.04449413423
4800	657033.0865058657	201379.56649413425
4801	641211.9345058657	201384.08949413424
4802	641371.7365058658	201388.61249413423
4803	643873.6375058657	201393.13449413422
4804	644032.6085058658	201397.65749413424
4805	674577.6655058658	201402.17949413424
4806	674757.6415058658	201406.70249413425
4807	634185.5935058657	201411.22449413425
4808	634338.4065058657	201415.74749413424
4809	629537.7595058659	201420.26949413423
4810	629699.6485058658	201424.79249413425
4811	718491.9465058658	201429.31449413425
4812	718687.6185058658	201433.83749413423
4813	643642.5885058658	201438.35949413423
4814	643810.3185058658	201442.88249413425
4815	641686.2605058658	201447.40549413423
4816	641847.3685058658	201451.92749413423
4817	689860.6815058657	201456.45049413425
4818	690038.2995058657	201460.97249413424
4819	673129.3465058657	201465.49549413423
4820	673311.4015058659	201470.01749413423
4821	616349.8095058657	201474.54049413424
4822	616520.8155058657	201479.06249413424
4823	617214.3305058659	201483.58549413423
4824	617374.5455058657	201488.10749413422
4825	744314.2425058659	201492.63049413424
4826	744501.5495058657	201497.15349413425
4827	608676.2685058657	201501.67549413425
4828	608847.7945058658	201506.19849413424
4829	632942.7255058659	201510.72049413424
4830	633113.0255058657	201515.24349413425
4831	744945.5295058656	201519.76549413425
4832	745131.5035058658	201524.28849413423
4833	694045.0895058657	201528.81049413423
4834	694231.4605058657	201533.33349413425
4835	758485.7025058658	201537.85549413424
4836	758681.0225058657	201542.37849413423
4837	668412.3285058658	201546.90149413425
4838	668580.7045058657	201551.42349413424
4839	769728.5005058658	201555.94649413423
4840	769943.5495058657	201560.46849413423
4841	610083.2875058658	201564.99149413424
4842	610258.8935058657	201569.51349413424
4843	653871.6545058656	201574.03649413423
4844	654049.7435058658	201578.55849413422
4845	680269.4055058658	201583.08149413424
4846	680460.0295058656	201587.60349413424
4847	809147.5785058658	201592.12649413425
4848	809367.9795058658	201596.64849413425
4849	694669.0415058658	201601.17149413424
4850	694849.1425058658	201605.69449413422
4851	579936.8395058657	201610.21649413425
4852	580102.6425058658	201614.73949413424
4853	689631.1535058657	201619.26149413423
4854	689815.9125058658	201623.78449413425
4855	572682.8345058658	201628.30649413425
4856	572849.1665058658	201632.82949413423
4857	585338.0625058657	201637.35149413423
4858	585500.5665058657	201641.87449413424
4859	608570.9655058659	201646.39649413424
4860	608744.7895058657	201650.91949413423
4861	823328.6385058658	201655.44249413424
4862	823328.6385058658	201659.96449413424
4863	659051.7265058658	201664.48749413423
4864	659252.1095058657	201669.00949413422
4865	755623.7425058659	201673.53249413424
4866	755837.3925058658	201678.05449413424
4867	642975.2445058657	201682.57749413425
4868	643158.5585058657	201687.09949413425
4869	590684.1395058658	201691.62249413424
4870	590849.8105058658	201696.14449413423
4871	594981.6225058658	201700.66749413425
4872	595151.9505058657	201705.19049413424
4873	641605.8515058658	201709.71249413423
4874	641803.8315058658	201714.23549413425
4875	859328.6385058658	201718.75749413425
4876	859328.6385058658	201723.28049413423
4877	783709.0895058657	201727.80249413423
4878	783940.5715058658	201732.32549413425
4879	720135.0425058657	201736.84749413424
4880	720337.4935058658	201741.37049413423
4881	702260.2255058659	201745.89249413423
4882	702454.4725058659	201750.41549413424
4883	675764.8455058658	201754.93749413424
4884	675967.0735058659	201759.46049413423
4885	615034.6765058658	201763.98349413424
4886	615201.6025058657	201768.50549413424
4887	567462.7045058657	201773.02849413425
4888	567627.7015058657	201777.55049413425
4889	697579.8465058657	201782.07349413424
4890	697785.1045058658	201786.59549413424
4891	601704.7845058658	201791.11849413425
4892	601879.0465058659	201795.64049413425
4893	582385.4525058658	201800.16349413423
4894	582550.9025058658	201804.68549413423
4895	695738.1995058658	201809.20849413425
4896	695921.0105058658	201813.73149413423
4897	525197.5905058659	201818.25349413423
4898	525344.1995058658	201822.77649413425
4899	629581.3835058657	201827.29849413424
4900	629760.2645058658	201831.82149413423
4901	625751.0805058659	201836.34349413423
4902	625944.0175058658	201840.86649413424
4903	790487.1685058658	201845.38849413424
4904	790709.2465058658	201849.91149413423
4905	689814.7995058657	201854.43349413422
4906	690006.4775058657	201858.95649413424
4907	592645.5785058658	201863.47949413423
4908	592827.6115058658	201868.00149413425
4909	849328.6385058658	201872.52449413424
4910	849328.6385058658	201877.04649413424
4911	594635.4425058658	201881.56949413422
4912	594810.4125058658	201886.09149413425
4913	624544.9425058658	201890.61449413424
4914	624720.6395058658	201895.13649413423
4915	587082.9585058657	201899.65949413425
4916	587241.3525058657	201904.18149413425
4917	726287.0235058658	201908.70449413423
4918	726493.1295058657	201913.22649413423
4919	651334.0985058658	201917.74949413424
4920	651542.6905058657	201922.27249413423
4921	603960.0605058658	201926.79449413423
4922	604142.3925058658	201931.31749413424
4923	667043.1175058659	201935.83949413424
4924	667247.0035058658	201940.36249413423
4925	604383.8985058658	201944.88449413422
4926	604551.2145058657	201949.40749413424
4927	617328.0505058658	201953.92949413424
4928	617493.6555058658	201958.45249413425
4929	767340.3635058657	201962.97449413425
4930	767552.8465058657	201967.49749413424
4931	813128.3515058658	201972.02049413422
4932	813350.3815058658	201976.54249413425
4933	647782.2075058657	201981.06549413424
4934	647986.0175058658	201985.58749413423
4935	607972.4965058658	201990.11049413425
4936	608154.2365058658	201994.63249413425
4937	793619.7685058657	201999.15549413423
4938	793831.0855058657	202003.67749413423
4939	648964.6375058657	202008.20049413425
4940	649166.6005058659	202012.72249413424
4941	653173.1925058658	202017.24549413423
4942	653356.6335058657	202021.76749413423
4943	625333.7895058657	202026.29049413424
4944	625527.2655058657	202030.81349413423
4945	719351.2985058657	202035.33549413423
4946	719554.5065058658	202039.85849413424
4947	645043.2245058657	202044.38049413424
4948	645224.6035058657	202048.90349413425
4949	646092.9205058657	202053.42549413425
4950	646288.8795058657	202057.94849413424
4951	641861.8815058658	202062.47049413424
4952	642035.2005058657	202066.99349413425
4953	669582.5815058658	202071.51549413425
4954	669790.7235058658	202076.03849413423
4955	646876.3275058658	202080.56149413425
4956	647067.4245058657	202085.08349413425
4957	604407.5895058657	202089.60649413423
4958	604576.5375058658	202094.12849413423
4959	699096.8595058657	202098.65149413425
4960	699284.7325058659	202103.17349413424
4961	625426.0385058657	202107.69649413423
4962	625621.0735058659	202112.21849413423
4963	607432.7275058657	202116.74149413424
4964	607604.1755058658	202121.26349413424
4965	736713.8255058657	202125.78649413423
4966	736923.9255058658	202130.30949413424
4967	611392.8805058657	202134.83149413424
4968	611582.0405058658	202139.35449413423
4969	564233.3005058658	202143.87649413425
4970	564400.0305058658	202148.39949413424
4971	564481.3985058658	202152.92149413424
4972	564649.6045058658	202157.44449413422
4973	623865.6755058658	202161.96649413425
4974	624022.3815058658	202166.48949413424
4975	612647.3625058657	202171.01149413423
4976	612820.7895058657	202175.53449413425
4977	699769.6235058657	202180.05649413425
4978	699966.8955058658	202184.57949413423
4979	739669.8125058657	202189.10249413425
4980	739878.9135058657	202193.62449413424
4981	591357.7745058658	202198.14749413423
4982	591528.8295058657	202202.66949413423
4983	602677.5885058658	202207.19249413424
4984	602861.2465058658	202211.71449413424
4985	570990.9035058657	202216.23749413423
4986	571153.9485058659	202220.75949413422
4987	705890.2195058658	202225.28249413424
4988	706090.1615058659	202229.80449413424
4989	416816.2935058658	202234.32749413425
4990	416952.01850586577	202238.85049413424
4991	698369.2865058659	202243.37249413424
4992	698562.6275058656	202247.89549413422
4993	653829.7065058658	202252.41749413425
4994	654017.5755058657	202256.94049413424
4995	593345.4665058658	202261.46249413423
4996	593493.1265058657	202265.98549413425
4997	649961.6835058657	202270.50749413425
4998	650121.3215058658	202275.03049413423
4999	620698.9495058658	202279.55249413423
5000	620854.9835058658	202284.07549413425
5001	707038.4735058658	202288.59849413423
5002	707223.1635058657	202293.12049413423
5003	627090.3255058657	202297.64349413424
5004	627253.3065058657	202302.16549413424
5005	660506.4075058657	202306.68849413423
5006	660686.1345058659	202311.21049413423
5007	684445.5075058658	202315.73349413424
5008	684636.8135058659	202320.25549413424
5009	530586.5985058658	202324.77849413425
5010	530729.9895058658	202329.30049413425
5011	669775.6385058658	202333.82349413424
5012	669939.7935058658	202338.34549413424
5013	851328.6385058658	202342.86849413425
5014	852328.6385058658	202347.39149413424
5015	720928.5565058657	202351.91349413423
5016	721116.7365058658	202356.43649413425
5017	692737.4375058657	202360.95849413425
5018	692900.4805058658	202365.48149413423
5019	678552.6625058658	202370.00349413423
5020	678711.7525058656	202374.52649413425
5021	638912.4335058657	202379.04849413424
5022	639069.7465058658	202383.57149413423
5023	645889.4315058657	202388.09349413423
5024	646046.1825058658	202392.61649413424
5025	648158.6815058657	202397.13949413423
5026	648317.4205058657	202401.66149413423
